config_id,nome_tokens,tokens,adx_min,dmi_gap_min,ema_gap_min,usar_rsi,usar_ema200,usar_vwap,all_trades,all_winrate,all_pontos,all_dd,all_pf,d365_trades,d365_winrate,d365_pontos,d365_dd,d365_pf,d90_trades,d90_winrate,d90_pontos,d90_dd,d90_pf,d30_trades,d30_winrate,d30_pontos,d30_dd,d30_pf,score
141,3h_80_tv,03:48|BUY|Monday ; 03:48|BUY|Tuesday ; 10:30|BUY|Monday ; 10:30|SELL|Friday ; 20:58|BUY|Sunday ; 20:58|BUY|Wednesday,15,0,2,True,False,True,164,76.21951219512195,1749.5,-857.0,1.383410037256191,70,87.14285714285714,2027.5,-215.5,2.925451092117759,19,78.94736842105263,289.5,-215.5,1.6185897435897436,6,66.66666666666666,-32.0,-117.0,0.8632478632478633,20.732438560789436
229,3h_80_tv,03:48|BUY|Monday ; 03:48|BUY|Tuesday ; 10:30|BUY|Monday ; 10:30|SELL|Friday ; 20:58|BUY|Sunday ; 20:58|BUY|Wednesday,15,10,0,True,False,True,130,76.92307692307693,1540.0,-761.0,1.4387464387464388,54,87.03703703703704,1554.5,-199.5,2.898046398046398,13,76.92307692307693,154.0,-183.5,1.4387464387464388,6,66.66666666666666,-32.0,-117.0,0.8632478632478633,20.13623728123728
39,3h_80_tv,03:48|BUY|Monday ; 03:48|BUY|Tuesday ; 10:30|BUY|Monday ; 10:30|SELL|Friday ; 20:58|BUY|Sunday ; 20:58|BUY|Wednesday,0,3,0,True,True,True,174,75.28735632183908,1584.5,-1224.0,1.3149473265752336,77,87.01298701298701,2213.5,-449.5,2.891880341880342,17,82.35294117647058,356.0,-250.0,2.0142450142450143,7,71.42857142857143,18.5,-117.0,1.079059829059829,21.046254673431143
213,3h_80_tv,03:48|BUY|Monday ; 03:48|BUY|Tuesday ; 10:30|BUY|Monday ; 10:30|SELL|Friday ; 20:58|BUY|Sunday ; 20:58|BUY|Wednesday,15,6,5,True,False,True,103,75.72815533980582,1014.0,-747.5,1.3466666666666667,46,86.95652173913044,1318.0,-266.0,2.8774928774928776,15,73.33333333333333,87.5,-266.0,1.186965811965812,5,60.0,-82.5,-117.0,0.6474358974358975,19.291811718072587
37,3h_80_tv,03:48|BUY|Monday ; 03:48|BUY|Tuesday ; 10:30|BUY|Monday ; 10:30|SELL|Friday ; 20:58|BUY|Sunday ; 20:58|BUY|Wednesday,0,3,0,True,False,True,189,75.13227513227513,1672.0,-1240.0,1.304055282778687,84,86.90476190476191,2399.5,-449.5,2.8644133644133642,22,81.81818181818183,441.0,-215.5,1.9423076923076923,8,75.0,69.0,-117.0,1.294871794871795,21.345798645798645
1,3h_80_tv,03:48|BUY|Monday ; 03:48|BUY|Tuesday ; 10:30|BUY|Monday ; 10:30|SELL|Friday ; 20:58|BUY|Sunday ; 20:58|BUY|Wednesday,0,0,0,False,False,True,264,75.37878787878788,2444.5,-1421.0,1.3214332675871137,122,86.88524590163934,3481.0,-415.0,2.859508547008547,30,76.66666666666667,342.5,-415.0,1.4181929181929183,9,66.66666666666666,-48.0,-234.0,0.8632478632478633,21.78069980383915
174,3h_80_tv,03:48|BUY|Monday ; 03:48|BUY|Tuesday ; 10:30|BUY|Monday ; 10:30|SELL|Friday ; 20:58|BUY|Sunday ; 20:58|BUY|Wednesday,15,3,2,True,True,False,144,75.0,1242.0,-1008.5,1.294871794871795,61,86.88524590163934,1740.5,-250.0,2.859508547008547,14,78.57142857142857,204.5,-250.0,1.5826210826210827,5,60.0,-82.5,-117.0,0.6474358974358975,19.96710456574391
175,3h_80_tv,03:48|BUY|Monday ; 03:48|BUY|Tuesday ; 10:30|BUY|Monday ; 10:30|SELL|Friday ; 20:58|BUY|Sunday ; 20:58|BUY|Wednesday,15,3,2,True,True,True,143,75.52447552447552,1359.0,-992.5,1.3318681318681318,61,86.88524590163934,1740.5,-250.0,2.859508547008547,14,78.57142857142857,204.5,-250.0,1.5826210826210827,5,60.0,-82.5,-117.0,0.6474358974358975,19.96710456574391
99,3h_80_tv,03:48|BUY|Monday ; 03:48|BUY|Tuesday ; 10:30|BUY|Monday ; 10:30|SELL|Friday ; 20:58|BUY|Sunday ; 20:58|BUY|Wednesday,0,10,0,False,True,True,143,77.62237762237763,1861.5,-676.0,1.4971955128205128,61,86.88524590163934,1740.5,-250.0,2.859508547008547,12,75.0,103.5,-250.0,1.294871794871795,5,60.0,-82.5,-117.0,0.6474358974358975,19.78853313717248
71,3h_80_tv,03:48|BUY|Monday ; 03:48|BUY|Tuesday ; 10:30|BUY|Monday ; 10:30|SELL|Friday ; 20:58|BUY|Sunday ; 20:58|BUY|Wednesday,0,6,0,True,True,True,156,76.28205128205127,1680.5,-1091.0,1.3881958881958882,68,86.76470588235294,1926.5,-383.0,2.8295346628679963,15,80.0,255.0,-250.0,1.7264957264957266,6,66.66666666666666,-32.0,-117.0,0.8632478632478633,20.382838584436623
44,3h_80_tv,03:48|BUY|Monday ; 03:48|BUY|Tuesday ; 10:30|BUY|Monday ; 10:30|SELL|Friday ; 20:58|BUY|Sunday ; 20:58|BUY|Wednesday,0,3,2,True,False,False,175,76.0,1802.5,-889.0,1.3668091168091168,75,86.66666666666667,2112.5,-215.5,2.8055555555555554,22,81.81818181818183,441.0,-215.5,1.9423076923076923,8,75.0,69.0,-117.0,1.294871794871795,21.21013131313132
224,3h_80_tv,03:48|BUY|Monday ; 03:48|BUY|Tuesday ; 10:30|BUY|Monday ; 10:30|SELL|Friday ; 20:58|BUY|Sunday ; 20:58|BUY|Wednesday,15,10,0,False,False,False,177,76.27118644067797,1903.5,-783.0,1.3873626373626373,75,86.66666666666667,2112.5,-316.5,2.8055555555555554,16,81.25,305.5,-183.5,1.8703703703703705,7,71.42857142857143,18.5,-117.0,1.079059829059829,20.902150793650794
